Player	season	compound_mean_mean	compound_mean_std	user_count	Race	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOVP	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	salary	standard_salary	experience	youth	oldness	rookie	white_black_diff	height_dummies
alex abrines	2017	0.13670181110358828	0.38751485734020813	211	W	2017.0	2018.0	G-F	78.0	190.0	August 1, 1993		1.0	SG	24.0	75.0	1134.0	9.0	0.5670000000000001	0.759	0.158	2.5	8.9	5.6	3.4	1.7	0.6	7.4	12.7	1.3	1.0	2.2	0.094	-0.5	-1.7	-2.2	-0.1	OKC	1.5	3.9	0.395	1.1	2.9	0.38	0.4	0.9	0.443	0.54	0.5	0.6	0.848	0.3	1.2	1.5	0.4	0.5	0.1	0.3	1.7	4.7	2018.0	48.0	1337075.0	74.1	10.2	0.1051	5725000.0	48.91520441336292	1.0	2.733397037744865	0.0	True	63.89999999999999	medium
alex caruso	2017	0.14404437984496116	0.40362572277303554	86	W	2018.0	2018.0	G	77.0	186.0	February 28, 1994	Texas A&M University	89.0	PG	23.0	37.0	562.0	8.7	0.519	0.371	0.259	2.9	9.4	6.2	17.8	2.0	1.4	24.5	12.9	-0.1	0.6	0.5	0.041	-3.4	0.5	-2.9	-0.1	LAL	1.4	3.1	0.431	0.4	1.2	0.302	1.0	2.0	0.507	0.487	0.6	0.8	0.7	0.4	1.4	1.8	2.0	0.6	0.3	1.1	1.4	3.6	2018.0	42.0	13189366.0	55.0	6.7	0.4802	77250.0	16.671497898921558	0.0	3.733397037744865	0.0	True	48.3	medium
alex len	2013	0.19000624999999993	0.3870221810503889	16	W	2014.0	2018.0	C	85.0	260.0	June 16, 1993	University of Maryland	267.0	C	20.0	42.0	362.0	7.3	0.469	0.0	0.397	12.1	18.6	15.3	1.6	0.6	3.8	22.1	14.3	-0.2	0.4	0.2	0.024	-5.7	-0.2	-5.9	-0.4	PHO	0.8	1.9	0.423	0.0	0.0	0.3039339968569935	0.8	1.9	0.423	0.423	0.5	0.7	0.645	0.9	1.4	2.4	0.1	0.1	0.4	0.6	1.6	2.0	2014.0	48.0	4486153.0	78.7	5.2	0.0345	3492720.0	43.23056810577565	0.0	6.733397037744865	0.0	True	73.5	tall
alex len	2014	0.16964108843537412	0.44871318447836656	49	W	2014.0	2018.0	C	85.0	260.0	June 16, 1993	University of Maryland	279.0	C	21.0	69.0	1518.0	13.5	0.542	0.008	0.295	10.2	22.7	16.4	3.1	1.1	5.3	15.7	13.7	1.2	2.1	3.4	0.107	-3.3	2.3	-1.0	0.4	PHO	2.6	5.1	0.507	0.0	0.0	0.333	2.6	5.1	0.509	0.508	1.1	1.5	0.7020000000000001	2.1	4.5	6.6	0.5	0.5	1.5	1.1	3.1	6.3	2015.0	39.0	4486153.0	78.7	5.2	0.0345	3649920.0	43.70899656115033	1.0	5.733397037744865	0.0	True	73.5	tall
alex len	2015	0.05264791666666669	0.44275904751648626	32	W	2014.0	2018.0	C	85.0	260.0	June 16, 1993	University of Maryland	262.0	C	22.0	78.0	1821.0	12.4	0.482	0.011	0.383	10.4	25.4	17.7	8.5	1.0	2.8	16.6	20.4	-0.5	1.8	1.3	0.035	-4.4	0.7	-3.6	-0.7	PHO	3.4	8.0	0.423	0.0	0.1	0.14300000000000002	3.4	7.9	0.426	0.424	2.2	3.1	0.728	2.3	5.3	7.6	1.2	0.5	0.8	1.9	2.9	9.0	2016.0	23.0	4486153.0	78.7	5.2	0.0345	3807120.0	44.1722113526031	2.0	4.733397037744865	0.0	False	73.5	tall
alex len	2016	-0.13383860398860398	0.3986744164453644	39	W	2014.0	2018.0	C	85.0	260.0	June 16, 1993	University of Maryland	260.0	C	23.0	77.0	1560.0	15.0	0.5529999999999999	0.026	0.449	10.6	25.3	17.8	4.2	1.2	5.1	15.5	17.6	1.2	1.7	3.0	0.091	-3.0	1.3	-1.7	0.1	PHO	3.0	6.0	0.4970000000000001	0.0	0.2	0.25	2.9	5.9	0.503	0.5	1.9	2.7	0.721	2.0	4.6	6.6	0.6	0.5	1.3	1.3	3.1	8.0	2017.0	24.0	4486153.0	78.7	5.2	0.0345	4823621.0	46.864425157472155	3.0	3.733397037744865	0.0	False	73.5	tall
alex len	2017	0.06310656565656565	0.39161160625396446	66	W	2014.0	2018.0	C	85.0	260.0	June 16, 1993	University of Maryland	292.0	C	24.0	69.0	1395.0	19.4	0.612	0.008	0.611	13.2	26.7	19.8	9.1	0.9	3.5	14.0	17.0	3.2	1.3	4.5	0.154	-0.3	1.1	0.8	1.0	PHO	3.1	5.5	0.5660000000000001	0.0	0.0	0.333	3.1	5.4	0.568	0.5670000000000001	2.3	3.3	0.684	2.5	5.0	7.5	1.2	0.4	0.9	1.1	2.3	8.5	2018.0	21.0	4486153.0	78.7	5.2	0.0345	4187599.0	45.23673708806953	4.0	2.733397037744865	0.0	False	73.5	tall
alexey shved	2013	0.16141873884618782	0.42993469526863265	49	W	2013.0	2015.0	G	78.0	190.0	December 16, 1988		393.0	SG	25.0	63.0	664.0	10.2	0.452	0.43	0.38	3.4	10.1	6.6	14.9	1.9	1.8	14.8	20.8	-0.4	0.7	0.2	0.017	-2.7	-0.4	-3.1	-0.2	MIN	1.2	3.8	0.321	0.5	1.6	0.294	0.7	2.1	0.341	0.384	1.1	1.4	0.7559999999999999	0.3	1.0	1.3	1.1	0.4	0.3	0.8	0.6	4.0	2014.0	40.0	3488436.0	80.3	7.8	0.3531	3066667.0	41.84722412197967	1.0	1.733397037744865	0.0	True	72.5	medium
alexey shved	2014	0.13710455326460483	0.43203197935445203	97	W	2013.0	2015.0	G	78.0	190.0	December 16, 1988		408.0	SG	26.0	42.0	767.0	19.5	0.541	0.415	0.448	3.3	11.7	7.3	25.7	2.0	0.6	10.7	26.3	1.7	0.5	2.2	0.135	3.0	-2.6	0.5	0.5	PHI	3.2	8.0	0.397	1.1	3.3	0.338	2.0	4.7	0.439	0.467	2.9	3.6	0.807	0.5	1.8	2.4	2.5	0.7	0.1	1.1	1.1	10.3	2015.0	18.0	6047721.0	67.5	20.9	0.6691	3198723.0	42.29063033382498	2.0	0.7333970377448651	0.0	False	46.6	medium
alexis ajinca	2013	0.19997948717948721	0.4457282367380835	13	B	2009.0	2017.0	C	86.0	248.0	May 6, 1988		5.0	C	25.0	56.0	951.0	14.6	0.589	0.004	0.269	11.3	22.7	16.9	6.6	1.3	4.1	18.4	16.3	1.2	0.9	2.1	0.104	-1.5	0.8	-0.7	0.3	NOP	2.4	4.4	0.546	0.0	0.0	0.0	2.4	4.4	0.5479999999999999	0.546	1.0	1.2	0.836	1.7	3.3	4.9	0.7	0.4	0.8	1.1	3.3	5.9	2014.0	34.0	1250247.0	58.2	34.9	0.66	635880.0	28.238640945812374	5.0	1.733397037744865	0.0	False	23.300000000000004	tall
alexis ajinca	2014	0.1460934343434344	0.3374828202985859	36	B	2009.0	2017.0	C	86.0	248.0	May 6, 1988		6.0	C	26.0	68.0	957.0	19.9	0.595	0.0	0.301	12.4	25.0	18.7	8.2	1.2	4.0	15.6	21.1	1.9	1.2	3.2	0.159	-0.5	0.6	0.2	0.5	NOP	2.7	4.8	0.55	0.0	0.0	0.3039339968569935	2.7	4.8	0.55	0.55	1.2	1.5	0.818	1.5	3.1	4.6	0.7	0.3	0.8	1.0	2.2	6.5	2015.0	45.0	1250247.0	58.2	34.9	0.66	981084.0	31.47215984044849	6.0	0.7333970377448651	0.0	False	23.300000000000004	tall
alexis ajinca	2015	0.08017374999999999	0.41585570737737065	16	B	2009.0	2017.0	C	86.0	248.0	May 6, 1988		5.0	C	27.0	59.0	861.0	13.8	0.514	0.003	0.197	9.3	25.9	17.3	5.8	1.1	3.4	13.6	20.4	0.2	0.9	1.0	0.058	-4.3	-0.2	-4.5	-0.5	NOP	2.5	5.3	0.476	0.0	0.0	0.0	2.5	5.3	0.478	0.476	0.9	1.1	0.8390000000000001	1.3	3.3	4.6	0.5	0.3	0.6	0.9	2.3	6.0	2016.0	30.0	1250247.0	58.2	34.9	0.66	4539607.0	46.15880578233029	7.0	0.0	0.2666029622551349	False	23.300000000000004	tall
alexis ajinca	2016	0.08478224999999999	0.46326581763355396	40	B	2009.0	2017.0	C	86.0	248.0	May 6, 1988		5.0	C	28.0	39.0	584.0	12.9	0.529	0.022	0.225	8.3	23.8	16.0	3.1	1.7	3.1	13.7	17.2	0.0	0.9	1.0	0.08	-5.1	1.0	-4.1	-0.3	NOP	2.3	4.6	0.5	0.0	0.1	0.0	2.3	4.5	0.511	0.5	0.7	1.0	0.725	1.2	3.4	4.5	0.3	0.5	0.6	0.8	2.0	5.3	2017.0	34.0	1250247.0	58.2	34.9	0.66	4863206.0	46.96027879168854	8.0	0.0	1.266602962255135	False	23.300000000000004	tall
allen crabbe	2013	0.2676474074074074	0.29835924490946886	18	B	2014.0	2018.0	G-F	78.0	210.0	April 9, 1992	University of California	104.0	SG	21.0	15.0	100.0	7.7	0.475	0.424	0.121	1.1	8.5	4.8	8.7	1.0	0.7	7.9	16.5	0.0	0.1	0.1	0.037000000000000005	-2.7	-2.1	-4.7	-0.1	POR	0.8	2.2	0.364	0.4	0.9	0.429	0.4	1.3	0.316	0.455	0.2	0.3	0.75	0.1	0.5	0.6	0.4	0.1	0.1	0.2	0.7	2.2	2014.0	54.0	2351319.0	81.9	2.8	0.5833	825000.0	30.13793467093005	0.0	5.733397037744865	0.0	True	79.10000000000001	medium
allen crabbe	2014	0.2220103042328042	0.3639624190329083	63	B	2014.0	2018.0	G-F	78.0	210.0	April 9, 1992	University of California	106.0	SG	22.0	51.0	683.0	8.7	0.525	0.556	0.105	1.1	10.1	5.7	8.1	1.4	1.6	8.6	11.5	0.5	0.8	1.3	0.08800000000000001	-1.3	1.0	-0.3	0.3	POR	1.2	3.0	0.412	0.6	1.7	0.353	0.6	1.3	0.485	0.51	0.2	0.3	0.75	0.1	1.3	1.4	0.8	0.4	0.3	0.3	1.5	3.3	2015.0	51.0	2351319.0	81.9	2.8	0.5833	862000.0	30.47030605482677	1.0	4.733397037744865	0.0	True	79.10000000000001	medium
allen crabbe	2015	0.2413142538669159	0.3603171669542416	104	B	2014.0	2018.0	G-F	78.0	210.0	April 9, 1992	University of California	99.0	SG	23.0	81.0	2105.0	12.2	0.5720000000000001	0.42	0.16699999999999998	1.4	9.7	5.6	7.2	1.5	0.6	8.1	16.4	3.1	1.2	4.3	0.098	0.4	-1.1	-0.7	0.7	POR	3.8	8.4	0.459	1.4	3.5	0.393	2.5	4.9	0.506	0.541	1.2	1.4	0.867	0.3	2.3	2.7	1.2	0.8	0.2	0.8	2.4	10.3	2016.0	44.0	2351319.0	81.9	2.8	0.5833	947276.0	31.19745260151905	2.0	3.733397037744865	0.0	False	79.10000000000001	medium
allen crabbe	2016	0.10705696763204725	0.4038083011375202	219	B	2014.0	2018.0	G-F	78.0	210.0	April 9, 1992	University of California	92.0	SG	24.0	79.0	2254.0	11.6	0.602	0.467	0.192	0.9	10.2	5.6	6.1	1.2	0.7	8.1	14.9	3.1	1.0	4.2	0.08900000000000001	0.3	-1.3	-1.0	0.6	POR	3.8	8.2	0.468	1.7	3.8	0.444	2.1	4.4	0.49	0.5720000000000001	1.3	1.6	0.847	0.2	2.6	2.9	1.2	0.7	0.3	0.8	2.2	10.7	2017.0	41.0	2351319.0	81.9	2.8	0.5833	18500000.0	65.5832496413628	3.0	2.733397037744865	0.0	False	79.10000000000001	medium
allen crabbe	2017	0.050288989054857326	0.439816345408506	167	B	2014.0	2018.0	G-F	78.0	210.0	April 9, 1992	University of California	114.0	SG	25.0	75.0	2197.0	12.3	0.5579999999999999	0.643	0.163	1.3	14.4	7.8	8.4	1.0	1.2	8.1	19.0	1.8	1.4	3.2	0.07	0.4	-1.2	-0.8	0.7	BRK	4.5	11.0	0.407	2.7	7.1	0.378	1.8	3.9	0.461	0.529	1.5	1.8	0.852	0.4	3.9	4.3	1.6	0.6	0.5	1.0	2.2	13.2	2018.0	28.0	20031443.0	58.7	17.1	0.6183	18500000.0	65.5832496413628	4.0	1.733397037744865	0.0	False	41.6	medium
alonzo gee	2013	-0.17117625	0.4185828597914849	40	B	2010.0	2017.0	G	78.0	225.0	May 29, 1987	University of Alabama	162.0	SF	26.0	65.0	1020.0	8.6	0.491	0.246	0.258	3.8	12.8	8.2	6.9	2.0	1.2	14.3	13.4	-0.1	1.0	0.9	0.041	-3.3	0.7	-2.6	-0.2	CLE	1.5	3.6	0.415	0.3	0.9	0.328	1.2	2.7	0.444	0.456	0.7	0.9	0.705	0.5	1.8	2.3	0.7	0.6	0.2	0.7	1.5	4.0	2014.0	33.0	2061630.0	74.0	20.0	0.3499	3250000.0	42.459105474938994	4.0	0.7333970377448651	0.0	False	54.0	medium
alonzo gee	2014	-0.04829989417989417	0.45696174391957217	60	B	2010.0	2017.0	G	78.0	225.0	May 29, 1987	University of Alabama	169.0	SF	27.0	54.0	662.0	13.0	0.5479999999999999	0.188	0.414	5.9	9.5	7.7	5.8	2.7	0.8	13.0	16.7	0.6	0.6	1.2	0.086	-1.3	0.3	-1.0	0.2	DEN	1.6	3.4	0.468	0.2	0.6	0.371	1.4	2.8	0.49	0.503	1.0	1.4	0.701	0.7	1.1	1.7	0.5	0.6	0.1	0.6	1.1	4.5	2015.0	30.0	2752056.0	81.9	5.6	0.5638	1063384.0	32.11238266207512	5.0	0.0	0.2666029622551349	False	76.30000000000001	medium
alonzo gee	2015	-0.1358110833333334	0.47858904737158214	40	B	2010.0	2017.0	G	78.0	225.0	May 29, 1987	University of Alabama	152.0	SF	28.0	73.0	1632.0	8.4	0.5720000000000001	0.235	0.259	3.9	13.0	8.3	6.2	1.9	0.7	16.2	9.2	1.0	0.9	1.9	0.056	-1.8	1.0	-0.8	0.5	NOP	1.8	3.5	0.518	0.2	0.8	0.28300000000000003	1.6	2.7	0.59	0.551	0.6	0.9	0.667	0.8	2.5	3.4	1.0	0.9	0.2	0.8	2.3	4.5	2016.0	30.0	1250247.0	58.2	34.9	0.66	1320000.0	33.895612242701944	6.0	0.0	1.266602962255135	False	23.300000000000004	medium
alonzo gee	2016	-0.15316358024691362	0.4470086436591776	54	B	2010.0	2017.0	G	78.0	225.0	May 29, 1987	University of Alabama	149.0	SF	29.0	13.0	89.0	3.1	0.306	0.214	0.643	5.0	13.5	9.3	8.2	2.7	0.9	18.2	10.5	-0.1	0.1	-0.1	-0.032	-5.6	1.0	-4.6	-0.1	DEN	0.2	1.1	0.214	0.0	0.2	0.0	0.2	0.8	0.273	0.214	0.4	0.7	0.556	0.3	0.8	1.2	0.5	0.4	0.1	0.3	1.1	0.8	2017.0	40.0	2752056.0	81.9	5.6	0.5638	2255408.0	38.753084841907906	7.0	0.0	2.266602962255135	False	76.30000000000001	medium
amar'e stoudemire	2013	0.12998897663060457	0.41628417369888876	129	B	2003.0	2016.0	F-C	82.0	245.0	November 16, 1982		413.0	C	31.0	65.0	1466.0	18.8	0.596	0.0	0.364	8.7	17.2	12.8	4.2	0.8	2.2	12.3	23.4	2.9	0.9	3.8	0.124	-0.8	-2.3	-3.1	-0.4	NYK	4.8	8.6	0.557	0.0	0.0	0.3039339968569935	4.8	8.6	0.557	0.557	2.3	3.1	0.7390000000000001	1.7	3.2	4.9	0.5	0.4	0.6	1.4	2.4	11.9	2014.0	37.0	20031443.0	58.7	17.1	0.772			11.0	0.0	4.266602962255135	False	41.6	tall
amar'e stoudemire	2014	0.16677452145214525	0.4182439153181189	101	B	2003.0	2016.0	F-C	82.0	245.0	November 16, 1982		427.0	PF	32.0	59.0	1245.0	20.3	0.595	0.008	0.38	9.9	20.5	15.1	6.8	1.2	2.5	12.0	23.8	2.6	1.0	3.6	0.138	-0.2	-1.3	-1.4	0.2	NYK	4.6	8.3	0.557	0.0	0.1	0.0	4.6	8.2	0.562	0.557	2.3	3.2	0.72	1.9	3.7	5.6	0.8	0.5	0.6	1.3	2.7	11.5	2015.0	17.0	20031443.0	58.7	17.1	0.772			12.0	0.0	5.266602962255135	False	41.6	tall
amar'e stoudemire	2015	0.20217335680751175	0.39476544081661247	71	B	2003.0	2016.0	F-C	82.0	245.0	November 16, 1982		413.0	C	33.0	52.0	762.0	17.3	0.599	0.0	0.303	10.0	22.6	16.5	5.6	1.2	4.1	15.8	17.8	1.1	1.3	2.4	0.15	-1.7	1.4	-0.4	0.3	MIA	2.4	4.3	0.5660000000000001	0.0	0.0	0.3039339968569935	2.4	4.3	0.5660000000000001	0.5660000000000001	1.0	1.3	0.746	1.3	3.0	4.3	0.5	0.3	0.8	0.9	1.8	5.8	2016.0	48.0	5926955.0	71.1	21.4	0.2956			13.0	0.0	6.266602962255135	False	49.699999999999996	tall
amir johnson	2013	0.12431223213067984	0.39800476188927253	211	B	2006.0	2018.0	F-C	81.0	240.0	May 1, 1987		235.0	PF	26.0	77.0	2214.0	15.4	0.5920000000000001	0.108	0.234	9.0	17.6	13.3	8.7	1.3	3.2	15.4	16.4	3.2	3.1	6.3	0.136	0.2	2.4	2.6	2.6	TOR	4.5	7.9	0.562	0.3	0.9	0.303	4.2	7.1	0.593	0.578	1.2	1.9	0.636	2.2	4.3	6.6	1.5	0.7	1.1	1.6	3.5	10.4	2014.0	48.0	5900000.0	47.7	8.9	0.37	6500000.0	50.49267032744845	8.0	0.7333970377448651	0.0	False	38.800000000000004	tall
amir johnson	2014	0.1662447228722756	0.37823317712899707	154	B	2006.0	2018.0	F-C	81.0	240.0	May 1, 1987		243.0	PF	27.0	75.0	1979.0	15.4	0.603	0.08900000000000001	0.249	9.3	17.3	13.3	9.4	1.1	2.4	16.0	15.7	3.5	1.6	5.1	0.124	0.8	1.0	1.8	1.9	TOR	4.0	6.9	0.574	0.3	0.6	0.413	3.7	6.3	0.59	0.5920000000000001	1.1	1.7	0.612	2.1	4.0	6.1	1.6	0.6	0.8	1.5	3.0	9.3	2015.0	49.0	5900000.0	47.7	8.9	0.37	7000000.0	51.43686723610402	9.0	0.0	0.2666029622551349	False	38.800000000000004	tall
amir johnson	2015	0.1641136646753247	0.3992308395828631	125	B	2006.0	2018.0	F-C	81.0	240.0	May 1, 1987		228.0	PF	28.0	79.0	1800.0	16.0	0.602	0.101	0.284	10.3	19.6	14.9	11.4	1.4	3.6	16.4	13.6	3.0	2.9	5.9	0.158	-0.2	3.2	3.0	2.3	BOS	3.2	5.4	0.585	0.1	0.5	0.233	3.0	4.8	0.624	0.596	0.9	1.5	0.57	2.3	4.1	6.4	1.7	0.7	1.1	1.2	2.7	7.3	2016.0	48.0	4728844.0	77.3	8.0	0.3815	12000000.0	58.85661912765424	10.0	0.0	1.266602962255135	False	69.3	tall
amir johnson	2016	0.15294425091575103	0.42200192240431406	130	B	2006.0	2018.0	F-C	81.0	240.0	May 1, 1987		226.0	PF	29.0	80.0	1608.0	15.0	0.628	0.17800000000000002	0.27	8.3	17.0	12.7	13.0	1.6	3.2	15.7	13.6	2.9	2.1	5.0	0.149	-0.2	2.4	2.2	1.7	BOS	2.7	4.6	0.5760000000000001	0.3	0.8	0.409	2.3	3.8	0.612	0.612	0.8	1.3	0.67	1.5	3.1	4.6	1.8	0.6	0.8	1.0	2.6	6.5	2017.0	53.0	4728844.0	77.3	8.0	0.3815	12000000.0	58.85661912765424	11.0	0.0	2.266602962255135	False	69.3	tall
amir johnson	2017	0.17571504844961242	0.4165906262101683	172	B	2006.0	2018.0	F-C	81.0	240.0	May 1, 1987		254.0	C	30.0	74.0	1171.0	14.8	0.575	0.123	0.327	11.8	18.3	15.2	13.9	1.8	3.1	15.6	12.8	2.1	2.0	4.1	0.16899999999999998	-0.2	3.1	2.9	1.5	PHI	1.9	3.5	0.5379999999999999	0.1	0.4	0.313	1.8	3.1	0.57	0.5579999999999999	0.7	1.1	0.612	1.7	2.8	4.5	1.6	0.6	0.6	0.7	2.6	4.6	2018.0	52.0	6047721.0	67.5	20.9	0.6691	11000000.0	57.5901449065324	12.0	0.0	3.266602962255135	False	46.6	tall
anderson varejao	2013	0.10444690476190478	0.4321299881071323	77	L	2005.0	2017.0	F-C	82.0	273.0	September 28, 1982		443.0	C	31.0	65.0	1800.0	17.0	0.527	0.015	0.294	11.4	28.2	19.6	12.2	2.0	1.8	12.2	14.6	2.7	2.7	5.4	0.14400000000000002	-0.4	3.0	2.7	2.1	CLE	3.5	7.1	0.495	0.0	0.1	0.0	3.5	7.0	0.502	0.495	1.4	2.1	0.6809999999999999	2.9	6.8	9.7	2.2	1.1	0.6	1.1	2.5	8.4	2014.0	33.0	2061630.0	74.0	20.0	0.3499	9100000.0	54.92377104496441	9.0	0.0	4.266602962255135	False	54.0	tall
anderson varejao	2014	0.15023784671532847	0.43995900179139164	137	L	2005.0	2017.0	F-C	82.0	273.0	September 28, 1982		453.0	C	32.0	26.0	636.0	17.7	0.58	0.01	0.225	10.4	20.1	15.3	9.1	1.6	2.0	13.7	18.1	1.2	0.7	1.9	0.145	0.0	1.0	0.9	0.5	CLE	4.3	7.7	0.555	0.0	0.1	0.0	4.3	7.6	0.561	0.555	1.3	1.7	0.733	2.2	4.3	6.5	1.3	0.7	0.6	1.3	2.2	9.8	2015.0	53.0	2061630.0	74.0	20.0	0.3499	9800000.0	55.950828130597905	10.0	0.0	5.266602962255135	False	54.0	tall
anderson varejao	2015	0.10383186553030305	0.44412793540840784	176	L	2005.0	2017.0	F-C	82.0	273.0	September 28, 1982		436.0	C	33.0	53.0	496.0	11.1	0.473	0.008	0.403	8.5	22.8	15.8	9.8	1.6	1.6	13.1	15.0	0.3	0.8	1.0	0.101	-3.8	1.4	-2.4	0.0	CLE	1.0	2.3	0.4270000000000001	0.0	0.0	0.0	1.0	2.3	0.431	0.4270000000000001	0.6	0.9	0.64	0.7	2.0	2.7	0.7	0.3	0.2	0.4	1.3	2.6	2016.0	57.0	2061630.0	74.0	20.0	0.3499	10158574.0	56.455750763388735	11.0	0.0	6.266602962255135	False	54.0	tall
anderson varejao	2016	0.03413443401516863	0.428447050820209	211	L	2005.0	2017.0	F-C	82.0	273.0	September 28, 1982		443.0	C	34.0	14.0	92.0	9.4	0.478	0.0	0.7859999999999999	15.3	16.8	16.1	13.0	1.6	2.6	29.8	12.6	0.0	0.1	0.2	0.097	-3.2	2.5	-0.6	0.0	GSW	0.4	1.0	0.35700000000000004	0.0	0.0	0.3039339968569935	0.4	1.0	0.35700000000000004	0.35700000000000004	0.6	0.8	0.727	0.9	1.1	1.9	0.7	0.2	0.2	0.6	1.1	1.3	2017.0	67.0	4577530.0	52.1	7.6	0.6444	10851659.0	57.39499660534703	12.0	0.0	7.266602962255135	False	44.5	tall
andray blatche	2013	0.07581818225326294	0.4108998186941557	109	B	2006.0	2014.0	F	83.0	235.0	August 22, 1986		52.0	PF	27.0	73.0	1618.0	18.8	0.532	0.08	0.328	8.9	19.9	14.4	12.8	2.4	2.0	12.5	25.6	1.6	2.1	3.7	0.109	-0.6	0.7	0.1	0.8	BRK	4.4	9.2	0.476	0.2	0.7	0.278	4.2	8.5	0.494	0.487	2.2	3.0	0.742	1.6	3.7	5.3	1.5	1.0	0.5	1.5	2.3	11.2	2014.0	44.0	20031443.0	58.7	17.1	0.6183	9170525.0	55.02987797407568	8.0	0.0	0.2666029622551349	False	41.6	tall
andre dawkins	2014	0.16732820512820515	0.4221351610927112	13	B	2015.0	2015.0	G	77.0	215.0	September 19, 1991	Duke University	120.0	SG	23.0	4.0	22.0	-5.0	0.25	1.0	0.0	0.0	10.7	5.5	6.6	0.0	0.0	14.3	15.0	-0.1	0.0	-0.1	-0.172	-7.5	-3.9	-11.5	-0.1	MIA	0.3	1.5	0.16699999999999998	0.3	1.5	0.16699999999999998	0.0	0.0		0.25	0.0	0.0		0.0	0.5	0.5	0.3	0.0	0.0	0.3	0.8	0.8	2015.0	37.0	5926955.0	71.1	21.4	0.2956	271697.0	22.830804267104263	0.0	3.733397037744865	0.0	True	49.699999999999996	medium
andre drummond	2013	0.14322890738172273	0.39572264054458367	309	B	2013.0	2018.0	C	83.0	279.0	August 10, 1993	University of Connecticut	130.0	C	20.0	81.0	2619.0	22.6	0.599	0.003	0.4270000000000001	17.5	27.7	22.3	2.2	2.0	4.0	10.7	16.7	6.4	3.5	9.9	0.182	1.1	0.5	1.6	2.4	DET	5.9	9.5	0.623	0.0	0.0	0.0	5.9	9.5	0.625	0.623	1.7	4.0	0.418	5.4	7.8	13.2	0.4	1.2	1.6	1.4	3.4	13.5	2014.0	29.0	4296731.0	69.9	22.4	0.3726	2462400.0	39.61317482447781	1.0	6.733397037744865	0.0	True	47.50000000000001	tall
andre drummond	2014	0.10714486907077093	0.40630541232236145	292	B	2013.0	2018.0	C	83.0	279.0	August 10, 1993	University of Connecticut	135.0	C	21.0	82.0	2502.0	21.4	0.504	0.002	0.38	18.3	30.1	24.0	3.9	1.5	4.8	9.7	22.0	3.4	4.3	7.7	0.147	-1.2	1.1	-0.2	1.2	DET	6.0	11.7	0.514	0.0	0.0	0.0	6.0	11.7	0.515	0.514	1.7	4.5	0.389	5.3	8.1	13.5	0.7	0.9	1.9	1.5	3.5	13.8	2015.0	32.0	4296731.0	69.9	22.4	0.3726	2568360.0	40.03261633486053	2.0	5.733397037744865	0.0	False	47.50000000000001	tall
andre drummond	2015	0.08587166662181486	0.39590558664933234	639	B	2013.0	2018.0	C	83.0	279.0	August 10, 1993	University of Connecticut	121.0	C	22.0	81.0	2666.0	21.2	0.499	0.006	0.5529999999999999	15.6	34.2	24.5	4.4	2.3	3.2	10.5	24.1	2.0	5.5	7.4	0.133	-2.1	1.6	-0.5	1.0	DET	6.8	13.1	0.521	0.0	0.1	0.333	6.8	13.0	0.522	0.522	2.6	7.2	0.355	4.9	9.9	14.8	0.8	1.5	1.4	1.9	3.0	16.2	2016.0	44.0	4296731.0	69.9	22.4	0.3726	3272090.0	42.53107012543156	3.0	4.733397037744865	0.0	False	47.50000000000001	tall
andre drummond	2016	0.10296950199615185	0.4028962288828034	450	B	2013.0	2018.0	C	83.0	279.0	August 10, 1993	University of Connecticut	115.0	C	23.0	81.0	2409.0	20.9	0.518	0.008	0.39	15.1	36.2	25.2	6.0	2.6	3.1	12.5	22.4	1.4	5.3	6.7	0.133	-2.1	2.9	0.9	1.8	DET	6.0	11.2	0.53	0.0	0.1	0.28600000000000003	5.9	11.2	0.532	0.531	1.7	4.4	0.386	4.3	9.5	13.8	1.1	1.5	1.1	1.9	2.9	13.6	2017.0	37.0	4296731.0	69.9	22.4	0.3726	22116750.0	68.57729131195521	4.0	3.733397037744865	0.0	False	47.50000000000001	tall
andre drummond	2017	0.16734353383988576	0.39874946544349077	886	B	2013.0	2018.0	C	83.0	279.0	August 10, 1993	University of Connecticut	140.0	C	24.0	78.0	2625.0	22.9	0.555	0.012	0.448	16.4	36.4	26.2	14.3	2.2	4.3	15.9	21.2	4.6	5.7	10.3	0.189	0.2	5.3	5.5	5.0	DET	6.0	11.3	0.529	0.0	0.1	0.0	6.0	11.2	0.536	0.529	3.1	5.1	0.605	5.1	10.9	16.0	3.0	1.5	1.6	2.6	3.2	15.0	2018.0	39.0	4296731.0	69.9	22.4	0.3726	23775506.0	69.82845645280031	5.0	2.733397037744865	0.0	False	47.50000000000001	tall
